SampleTimeFine,dq_W,dq_X,dq_Y,dq_Z,dv[1],dv[2],dv[3]
319440,1.0000,0.0007,0.0004,0.0000,0.0016,0.0009,0.3300
319774,1.0000,0.0007,0.0004,0.0000,0.0014,0.0010,0.3295
320107,1.0000,0.0007,0.0004,0.0000,0.0018,0.0010,0.3297
320440,1.0000,0.0007,0.0004,0.0000,0.0013,0.0009,0.3294
320774,1.0000,0.0007,0.0003,0.0000,0.0015,0.0011,0.3289
321107,1.0000,0.0007,0.0004,0.0000,0.0014,0.0009,0.3294
321440,1.0000,0.0007,0.0004,0.0000,0.0016,0.0008,0.3289
321774,1.0000,0.0007,0.0003,0.0000,0.0014,0.0007,0.3291
322107,1.0000,0.0007,0.0004,0.0000,0.0016,0.0012,0.3293
322440,1.0000,0.0007,0.0004,0.0000,0.0018,0.0009,0.3289
322774,1.0000,0.0007,0.0003,0.0000,0.0013,0.0005,0.3290
323107,1.0000,0.0007,0.0004,0.0000,0.0018,0.0011,0.3292
323440,1.0000,0.0007,0.0004,0.0000,0.0018,0.0010,0.3296
323774,1.0000,0.0007,0.0004,0.0000,0.0017,0.0013,0.3288
324107,1.0000,0.0007,0.0004,0.0000,0.0015,0.0008,0.3292
324440,1.0000,0.0007,0.0003,0.0000,0.0014,0.0007,0.3290
324774,1.0000,0.0007,0.0004,0.0000,0.0017,0.0011,0.3291
325107,1.0000,0.0007,0.0003,0.0000,0.0019,0.0010,0.3292
325440,1.0000,0.0007,0.0003,0.0000,0.0017,0.0014,0.3290
325774,1.0000,0.0008,0.0003,0.0000,0.0019,0.0008,0.3286
326107,1.0000,0.0008,0.0004,0.0000,0.0017,0.0006,0.3295
326441,1.0000,0.0007,0.0004,0.0000,0.0020,0.0011,0.3287
326774,1.0000,0.0007,0.0003,0.0000,0.0017,0.0009,0.3291
327107,1.0000,0.0007,0.0004,0.0000,0.0015,0.0007,0.3292
327441,1.0000,0.0007,0.0003,0.0000,0.0013,0.0005,0.3294
327774,1.0000,0.0008,0.0003,0.0000,0.0016,0.0014,0.3289
328107,1.0000,0.0007,0.0003,0.0000,0.0016,0.0014,0.3290
328441,1.0000,0.0007,0.0003,0.0000,0.0016,0.0009,0.3290
328774,1.0000,0.0007,0.0003,0.0000,0.0018,0.0011,0.3300
329107,1.0000,0.0007,0.0003,0.0000,0.0020,0.0006,0.3292
329441,1.0000,0.0008,0.0004,0.0000,0.0022,0.0014,0.3293
329774,1.0000,0.0007,0.0004,0.0000,0.0011,0.0003,0.3293
330107,1.0000,0.0007,0.0004,0.0000,0.0018,0.0008,0.3292
330441,1.0000,0.0007,0.0003,0.0000,0.0021,0.0015,0.3291
330774,1.0000,0.0007,0.0004,0.0001,0.0007,0.0009,0.3289
331107,1.0000,0.0007,0.0003,0.0000,0.0015,0.0009,0.3293
331441,1.0000,0.0007,0.0004,0.0000,0.0016,0.0005,0.3293
331774,1.0000,0.0007,0.0004,0.0000,0.0023,0.0012,0.3289
332107,1.0000,0.0007,0.0004,0.0000,0.0012,0.0016,0.3291
332441,1.0000,0.0007,0.0004,0.0000,0.0008,0.0012,0.3290
332774,1.0000,0.0007,0.0003,0.0000,0.0021,0.0011,0.3289
333107,1.0000,0.0007,0.0004,0.0000,0.0028,-0.0000,0.3286
333441,1.0000,0.0007,0.0004,0.0000,0.0017,0.0009,0.3291
333774,1.0000,0.0007,0.0003,0.0000,0.0009,0.0021,0.3287
334107,1.0000,0.0007,0.0004,0.0001,0.0009,0.0009,0.3289
334441,1.0000,0.0007,0.0003,0.0000,0.0020,0.0009,0.3289
334774,1.0000,0.0007,0.0004,0.0000,0.0020,0.0011,0.3290
335107,1.0000,0.0007,0.0003,0.0000,0.0023,0.0023,0.3287
335441,1.0000,0.0007,0.0003,0.0000,0.0016,0.0002,0.3289
335774,1.0000,0.0007,0.0004,0.0000,0.0013,0.0003,0.3292
336107,1.0000,0.0007,0.0004,0.0000,0.0016,0.0020,0.3292
336441,1.0000,0.0007,0.0003,0.0000,0.0017,0.0021,0.3293
336774,1.0000,0.0007,0.0004,0.0001,0.0024,0.0007,0.3299
337107,1.0000,0.0007,0.0003,0.0000,0.0013,0.0001,0.3294
337441,1.0000,0.0007,0.0004,0.0000,0.0017,0.0015,0.3294
337774,1.0000,0.0007,0.0003,0.0000,0.0009,0.0018,0.3288
338107,1.0000,0.0007,0.0004,0.0001,0.0027,0.0008,0.3293
338441,1.0000,0.0007,0.0003,0.0000,0.0023,0.0005,0.3296
338774,1.0000,0.0007,0.0004,0.0000,0.0003,0.0001,0.3288
339107,1.0000,0.0007,0.0004,0.0001,0.0030,0.0020,0.3293
339441,1.0000,0.0007,0.0004,0.0000,0.0017,0.0012,0.3292
339774,1.0000,0.0007,0.0004,0.0000,0.0009,0.0006,0.3292
340107,1.0000,0.0007,0.0004,0.0000,0.0019,0.0011,0.3293
340441,1.0000,0.0008,0.0003,0.0000,0.0025,0.0007,0.3295
340774,1.0000,0.0007,0.0004,0.0000,0.0016,0.0014,0.3288
341107,1.0000,0.0007,0.0003,0.0000,0.0005,0.0009,0.3294
341441,1.0000,0.0007,0.0004,0.0000,0.0023,0.0008,0.3295
341774,1.0000,0.0007,0.0004,0.0000,0.0018,0.0006,0.3289
342107,1.0000,0.0007,0.0003,0.0000,0.0012,0.0009,0.3291
342441,1.0000,0.0007,0.0004,0.0000,0.0016,0.0014,0.3290
342774,1.0000,0.0007,0.0004,0.0000,0.0020,0.0010,0.3297
343108,1.0000,0.0007,0.0003,0.0000,0.0016,0.0005,0.3288
343441,1.0000,0.0007,0.0004,0.0000,0.0014,0.0005,0.3291
343774,1.0000,0.0007,0.0004,0.0000,0.0023,0.0014,0.3290
344108,1.0000,0.0007,0.0004,0.0000,0.0017,0.0012,0.3294
344441,1.0000,0.0007,0.0004,0.0001,0.0011,0.0010,0.3292
344774,1.0000,0.0007,0.0004,0.0000,0.0017,0.0013,0.3295
345108,1.0000,0.0007,0.0003,0.0000,0.0020,0.0006,0.3294
345441,1.0000,0.0007,0.0003,0.0000,0.0022,0.0010,0.3286
345774,1.0000,0.0007,0.0004,0.0000,0.0010,0.0007,0.3287
346108,1.0000,0.0007,0.0003,0.0000,0.0016,0.0012,0.3292
346441,1.0000,0.0007,0.0003,0.0000,0.0022,0.0010,0.3294
346774,1.0000,0.0007,0.0003,0.0000,0.0018,0.0007,0.3292
347108,1.0000,0.0008,0.0003,0.0000,0.0014,0.0010,0.3291
347441,1.0000,0.0007,0.0003,0.0000,0.0011,0.0013,0.3292
347774,1.0000,0.0007,0.0004,0.0000,0.0020,0.0010,0.3290
348108,1.0000,0.0007,0.0004,0.0001,0.0011,-0.0001,0.3289
348441,1.0000,0.0007,0.0003,0.0000,0.0020,0.0010,0.3292
348774,1.0000,0.0007,0.0004,0.0000,0.0017,0.0021,0.3289
349108,1.0000,0.0007,0.0003,0.0001,0.0014,0.0015,0.3289
349441,1.0000,0.0007,0.0004,0.0000,0.0007,-0.0004,0.3291
349774,1.0000,0.0007,0.0004,0.0000,0.0019,0.0004,0.3290
350108,1.0000,0.0007,0.0004,0.0000,0.0034,0.0026,0.3291
350441,1.0000,0.0007,0.0004,0.0000,-0.0003,0.0011,0.3290
350774,1.0000,0.0007,0.0004,0.0000,0.0006,-0.0002,0.3300
351108,1.0000,0.0007,0.0003,0.0000,0.0039,0.0012,0.3286
351441,1.0000,0.0007,0.0003,0.0000,0.0012,0.0009,0.3292
351774,1.0000,0.0007,0.0004,0.0000,0.0008,0.0016,0.3289
352108,1.0000,0.0008,0.0003,0.0000,0.0013,0.0006,0.3294
352441,1.0000,0.0007,0.0003,0.0000,0.0030,0.0007,0.3291
352774,1.0000,0.0007,0.0003,0.0000,0.0014,0.0008,0.3289
353108,1.0000,0.0007,0.0004,0.0000,0.0011,0.0010,0.3293
353441,1.0000,0.0007,0.0004,0.0000,0.0023,0.0014,0.3291
353774,1.0000,0.0007,0.0004,0.0000,0.0016,0.0004,0.3291
354108,1.0000,0.0007,0.0003,0.0000,0.0010,0.0005,0.3286
354441,1.0000,0.0007,0.0003,0.0000,0.0014,0.0007,0.3291
354774,1.0000,0.0007,0.0003,0.0000,0.0027,0.0012,0.3288
355108,1.0000,0.0007,0.0003,0.0000,0.0019,0.0009,0.3293
355441,1.0000,0.0007,0.0004,0.0000,0.0005,0.0010,0.3288
355774,1.0000,0.0007,0.0003,0.0000,0.0020,0.0016,0.3295
356108,1.0000,0.0007,0.0004,0.0000,0.0022,0.0012,0.3297
356441,1.0000,0.0007,0.0004,0.0000,0.0017,0.0009,0.3289
356774,1.0000,0.0008,0.0004,0.0000,0.0009,0.0006,0.3295
357108,1.0000,0.0007,0.0003,0.0000,0.0016,0.0015,0.3296
357441,1.0000,0.0007,0.0004,0.0000,0.0024,0.0015,0.3293
357774,1.0000,0.0007,0.0004,0.0000,0.0013,0.0002,0.3291
358108,1.0000,0.0007,0.0004,0.0000,0.0019,0.0009,0.3295
358441,1.0000,0.0007,0.0003,0.0000,0.0012,0.0008,0.3290
358774,1.0000,0.0007,0.0004,0.0000,0.0019,0.0012,0.3295
359108,1.0000,0.0007,0.0003,0.0000,0.0015,0.0006,0.3291
359441,1.0000,0.0007,0.0004,0.0000,0.0018,0.0005,0.3296
359775,1.0000,0.0007,0.0004,0.0000,0.0019,0.0012,0.3291
360108,1.0000,0.0008,0.0003,0.0000,0.0009,0.0011,0.3294
360441,1.0000,0.0007,0.0003,0.0000,0.0019,0.0010,0.3295
360775,1.0000,0.0007,0.0003,0.0000,0.0022,0.0004,0.3294
361108,1.0000,0.0007,0.0004,0.0000,0.0015,0.0008,0.3288
361441,1.0000,0.0008,0.0004,0.0000,0.0011,0.0010,0.3291
361775,1.0000,0.0008,0.0004,0.0000,0.0016,0.0012,0.3295
362108,1.0000,0.0007,0.0004,0.0000,0.0023,0.0011,0.3293
362441,1.0000,0.0007,0.0004,0.0000,0.0015,0.0006,0.3290
362775,1.0000,0.0007,0.0004,0.0000,0.0017,0.0008,0.3290
363108,1.0000,0.0007,0.0004,0.0000,0.0020,0.0015,0.3298
363441,1.0000,0.0007,0.0004,0.0000,0.0020,0.0009,0.3294
363775,1.0000,0.0007,0.0003,0.0000,0.0013,0.0006,0.3286
364108,1.0000,0.0007,0.0004,0.0000,0.0011,0.0010,0.3288
364441,1.0000,0.0007,0.0003,0.0000,0.0014,0.0012,0.3297
364775,1.0000,0.0007,0.0004,0.0000,0.0018,0.0006,0.3290
365108,1.0000,0.0008,0.0003,0.0000,0.0029,0.0003,0.3286
365441,1.0000,0.0007,0.0004,0.0000,0.0016,0.0010,0.3293
365775,1.0000,0.0007,0.0004,0.0000,0.0005,0.0015,0.3291
366108,1.0000,0.0008,0.0003,0.0000,0.0011,0.0012,0.3290
366441,1.0000,0.0007,0.0003,0.0000,0.0023,0.0006,0.3289
366775,1.0000,0.0007,0.0003,0.0000,0.0023,0.0004,0.3291
367108,1.0000,0.0007,0.0004,0.0000,0.0014,0.0010,0.3290
367441,1.0000,0.0007,0.0003,0.0000,0.0013,0.0016,0.3289
367775,1.0000,0.0007,0.0004,0.0000,0.0014,0.0008,0.3293
368108,1.0000,0.0007,0.0003,0.0000,0.0018,0.0006,0.3291
368441,1.0000,0.0007,0.0004,0.0000,0.0025,0.0012,0.3292
368775,1.0000,0.0007,0.0003,0.0000,0.0020,0.0010,0.3292
369108,1.0000,0.0007,0.0004,0.0000,0.0015,0.0008,0.3295
369441,1.0000,0.0007,0.0004,0.0000,0.0014,0.0006,0.3293
369775,1.0000,0.0007,0.0004,0.0000,0.0022,0.0009,0.3293
370108,1.0000,0.0007,0.0003,0.0000,0.0016,0.0013,0.3289
370441,1.0000,0.0007,0.0004,0.0000,0.0014,0.0005,0.3298
370775,1.0000,0.0007,0.0003,0.0000,0.0018,0.0011,0.3292
371108,1.0000,0.0007,0.0004,0.0000,0.0018,0.0011,0.3294
371441,1.0000,0.0007,0.0003,0.0000,0.0017,0.0010,0.3290
371775,1.0000,0.0007,0.0004,0.0000,0.0014,0.0006,0.3293
372108,1.0000,0.0007,0.0003,0.0000,0.0020,0.0006,0.3291
372441,1.0000,0.0007,0.0003,0.0000,0.0016,0.0012,0.3291
372775,1.0000,0.0007,0.0003,0.0000,0.0012,0.0012,0.3293
373108,1.0000,0.0007,0.0004,0.0000,0.0020,0.0011,0.3296
373441,1.0000,0.0007,0.0003,0.0000,0.0023,0.0004,0.3293
373775,1.0000,0.0007,0.0003,0.0000,0.0018,0.0009,0.3293
374108,1.0000,0.0007,0.0004,0.0000,0.0015,0.0015,0.3293
374441,1.0000,0.0007,0.0004,0.0000,0.0017,0.0016,0.3295
374775,1.0000,0.0007,0.0004,0.0000,0.0020,0.0006,0.3298
375108,1.0000,0.0007,0.0003,0.0001,0.0014,-0.0002,0.3296
375441,1.0000,0.0007,0.0004,0.0000,0.0014,0.0017,0.3291
375775,1.0000,0.0007,0.0004,0.0000,0.0021,0.0015,0.3291
376108,1.0000,0.0007,0.0004,0.0000,0.0014,0.0003,0.3297
376442,1.0000,0.0007,0.0004,0.0000,0.0010,-0.0005,0.3293
376775,1.0000,0.0007,0.0003,0.0000,0.0025,0.0019,0.3289
377108,1.0000,0.0008,0.0004,0.0000,0.0024,0.0027,0.3285
377442,1.0000,0.0007,0.0004,0.0001,0.0006,0.0005,0.3291
377775,1.0000,0.0007,0.0003,0.0001,0.0017,-0.0006,0.3292
378108,1.0000,0.0007,0.0004,0.0000,0.0027,0.0010,0.3287
378442,1.0000,0.0008,0.0004,0.0000,0.0018,0.0019,0.3291
378775,1.0000,0.0008,0.0004,0.0000,0.0008,0.0014,0.3290
379108,1.0000,0.0007,0.0003,0.0000,0.0019,0.0001,0.3293
379442,1.0000,0.0007,0.0003,0.0000,0.0022,0.0005,0.3291
379775,1.0000,0.0007,0.0003,0.0000,0.0011,0.0013,0.3298
380108,1.0000,0.0007,0.0004,0.0000,0.0014,0.0014,0.3288
380442,1.0000,0.0007,0.0003,0.0001,0.0017,0.0009,0.3290
380775,1.0000,0.0007,0.0003,0.0000,0.0014,-0.0004,0.3290
381108,1.0000,0.0007,0.0004,0.0000,0.0019,0.0009,0.3291
381442,1.0000,0.0008,0.0003,0.0000,0.0020,0.0016,0.3292
381775,1.0000,0.0007,0.0004,0.0000,0.0010,0.0015,0.3287
382108,1.0000,0.0007,0.0003,0.0000,0.0015,0.0007,0.3292
382442,1.0000,0.0007,0.0003,0.0000,0.0014,0.0004,0.3295
382775,1.0000,0.0007,0.0003,0.0000,0.0022,0.0015,0.3292
383108,1.0000,0.0007,0.0004,0.0000,0.0018,0.0011,0.3292
383442,1.0000,0.0007,0.0003,0.0000,0.0016,0.0007,0.3294
383775,1.0000,0.0007,0.0003,0.0000,0.0017,0.0010,0.3295
384108,1.0000,0.0007,0.0004,0.0000,0.0013,0.0012,0.3297
384442,1.0000,0.0008,0.0004,0.0000,0.0019,0.0011,0.3289
384775,1.0000,0.0007,0.0003,0.0000,0.0024,0.0007,0.3292
385108,1.0000,0.0007,0.0003,0.0000,0.0014,0.0009,0.3296
385442,1.0000,0.0007,0.0003,0.0000,0.0011,0.0013,0.3287
385775,1.0000,0.0007,0.0003,0.0000,0.0016,0.0010,0.3294
386108,1.0000,0.0007,0.0004,0.0000,0.0028,0.0005,0.3292
386442,1.0000,0.0007,0.0004,0.0000,0.0018,0.0012,0.3288
386775,1.0000,0.0007,0.0003,0.0000,0.0009,0.0014,0.3293
387108,1.0000,0.0007,0.0004,0.0000,0.0010,0.0011,0.3295
387442,1.0000,0.0007,0.0004,0.0000,0.0023,0.0007,0.3284
387775,1.0000,0.0007,0.0004,0.0000,0.0021,0.0005,0.3292
388108,1.0000,0.0007,0.0003,0.0000,0.0012,0.0008,0.3293
388442,1.0000,0.0007,0.0003,0.0000,0.0012,0.0010,0.3289
388775,1.0000,0.0007,0.0004,0.0000,0.0022,0.0012,0.3295
389108,1.0000,0.0007,0.0003,0.0000,0.0018,0.0008,0.3290
389442,1.0000,0.0007,0.0003,0.0000,0.0014,0.0005,0.3289
389775,1.0000,0.0007,0.0004,0.0000,0.0021,0.0012,0.3294
390108,1.0000,0.0007,0.0004,0.0000,0.0015,0.0010,0.3292
390442,1.0000,0.0007,0.0004,0.0000,0.0010,0.0010,0.3288
390775,1.0000,0.0007,0.0004,0.0000,0.0019,0.0008,0.3289
391108,1.0000,0.0007,0.0004,0.0000,0.0021,0.0009,0.3289
391442,1.0000,0.0007,0.0004,0.0000,0.0015,0.0011,0.3290
391775,1.0000,0.0007,0.0004,0.0000,0.0017,0.0009,0.3290
392108,1.0000,0.0007,0.0003,0.0000,0.0020,0.0008,0.3292
392442,1.0000,0.0007,0.0003,0.0000,0.0018,0.0011,0.3290
392775,1.0000,0.0007,0.0003,0.0000,0.0013,0.0011,0.3286
393109,1.0000,0.0007,0.0003,0.0000,0.0016,0.0006,0.3295
393442,1.0000,0.0007,0.0004,0.0000,0.0018,0.0010,0.3293
393775,1.0000,0.0007,0.0003,0.0000,0.0017,0.0011,0.3291
394109,1.0000,0.0007,0.0004,0.0000,0.0014,0.0011,0.3293
394442,1.0000,0.0007,0.0004,0.0000,0.0016,0.0007,0.3294
394775,1.0000,0.0007,0.0003,0.0000,0.0013,0.0008,0.3296
395109,1.0000,0.0007,0.0003,0.0000,0.0018,0.0012,0.3290
395442,1.0000,0.0007,0.0004,0.0000,0.0020,0.0010,0.3298
395775,1.0000,0.0007,0.0003,0.0000,0.0009,0.0007,0.3291
396109,1.0000,0.0007,0.0003,0.0000,0.0012,0.0011,0.3290
396442,1.0000,0.0007,0.0004,0.0000,0.0021,0.0010,0.3293
396775,1.0000,0.0007,0.0004,0.0000,0.0021,0.0005,0.3294
397109,1.0000,0.0007,0.0003,0.0000,0.0022,0.0007,0.3294
397442,1.0000,0.0007,0.0003,0.0000,0.0017,0.0008,0.3290
397775,1.0000,0.0007,0.0003,0.0000,0.0014,0.0012,0.3293
398109,1.0000,0.0007,0.0004,0.0000,0.0018,0.0020,0.3287
398442,1.0000,0.0007,0.0003,0.0000,0.0013,-0.0001,0.3294
398775,1.0000,0.0007,0.0004,0.0000,0.0023,0.0010,0.3291
399109,1.0000,0.0007,0.0004,0.0000,0.0011,0.0006,0.3291
399442,1.0000,0.0007,0.0004,0.0000,0.0023,0.0024,0.3289
399775,1.0000,0.0007,0.0004,0.0000,0.0018,0.0011,0.3291
400109,1.0000,0.0007,0.0004,0.0000,0.0015,0.0004,0.3294
400442,1.0000,0.0008,0.0004,0.0000,0.0020,0.0013,0.3292
400775,1.0000,0.0007,0.0004,0.0000,0.0013,0.0009,0.3292
401109,1.0000,0.0007,0.0004,0.0000,0.0022,0.0014,0.3291
401442,1.0000,0.0007,0.0004,0.0000,0.0017,0.0007,0.3292
401775,1.0000,0.0007,0.0004,0.0000,0.0017,0.0011,0.3285
402109,1.0000,0.0007,0.0003,0.0000,0.0018,0.0014,0.3291
402442,1.0000,0.0007,0.0003,0.0000,0.0011,0.0013,0.3293
402775,1.0000,0.0007,0.0003,0.0000,0.0016,0.0010,0.3289
403109,1.0000,0.0007,0.0003,0.0000,0.0013,0.0005,0.3288
403442,1.0000,0.0007,0.0004,0.0000,0.0019,0.0011,0.3293
403775,1.0000,0.0007,0.0003,0.0000,0.0011,0.0012,0.3293
404109,1.0000,0.0007,0.0003,0.0000,0.0015,0.0012,0.3291
404442,1.0000,0.0007,0.0003,0.0000,0.0019,0.0008,0.3291
404775,1.0000,0.0007,0.0003,0.0001,0.0010,0.0008,0.3295
405109,1.0000,0.0007,0.0003,0.0000,0.0027,0.0008,0.3293
405442,1.0000,0.0007,0.0003,0.0000,0.0022,0.0009,0.3292
405775,1.0000,0.0007,0.0003,0.0000,0.0010,0.0010,0.3298
406109,1.0000,0.0007,0.0003,0.0000,0.0018,0.0007,0.3290
406442,1.0000,0.0007,0.0004,0.0000,0.0021,0.0003,0.3294
406775,1.0000,0.0007,0.0003,0.0000,0.0017,0.0007,0.3292
407109,1.0000,0.0007,0.0003,0.0000,0.0011,0.0008,0.3290
407442,1.0000,0.0008,0.0004,0.0000,0.0018,0.0014,0.3293
407775,1.0000,0.0007,0.0004,0.0000,0.0016,0.0009,0.3293
408109,1.0000,0.0007,0.0004,0.0000,0.0015,0.0008,0.3296
408442,1.0000,0.0007,0.0004,0.0000,0.0019,0.0010,0.3296
408775,1.0000,0.0007,0.0004,0.0000,0.0022,0.0014,0.3293
409109,1.0000,0.0007,0.0004,0.0000,0.0016,0.0013,0.3288
409442,1.0000,0.0007,0.0003,0.0000,0.0010,0.0007,0.3292
409776,1.0000,0.0007,0.0003,0.0000,0.0015,0.0009,0.3289
410109,1.0000,0.0007,0.0004,0.0000,0.0022,0.0011,0.3293
410442,1.0000,0.0007,0.0004,0.0000,0.0015,0.0010,0.3292
410776,1.0000,0.0007,0.0003,0.0000,0.0011,0.0009,0.3292
411109,1.0000,0.0007,0.0003,0.0000,0.0019,0.0010,0.3292
411442,1.0000,0.0007,0.0004,0.0000,0.0021,0.0010,0.3291
411776,1.0000,0.0008,0.0003,0.0000,0.0012,0.0008,0.3295
412109,1.0000,0.0008,0.0004,0.0000,0.0015,0.0009,0.3296
412442,1.0000,0.0007,0.0004,0.0000,0.0019,0.0009,0.3292
412776,1.0000,0.0007,0.0003,0.0000,0.0019,0.0010,0.3289
413109,1.0000,0.0007,0.0003,0.0000,0.0016,0.0010,0.3297
413442,1.0000,0.0007,0.0003,0.0000,0.0014,0.0008,0.3294
413776,1.0000,0.0007,0.0003,0.0000,0.0013,0.0010,0.3295
414109,1.0000,0.0007,0.0003,0.0000,0.0014,0.0011,0.3294
414442,1.0000,0.0007,0.0003,0.0000,0.0018,0.0009,0.3293
414776,1.0000,0.0007,0.0004,0.0000,0.0019,0.0009,0.3295
415109,1.0000,0.0007,0.0004,0.0000,0.0012,0.0013,0.3292
415442,1.0000,0.0007,0.0004,0.0000,0.0013,0.0008,0.3291
415776,1.0000,0.0007,0.0003,0.0000,0.0020,0.0009,0.3293
416109,1.0000,0.0007,0.0003,0.0000,0.0018,0.0010,0.3293
416442,1.0000,0.0007,0.0003,0.0000,0.0013,0.0007,0.3297
416776,1.0000,0.0008,0.0004,0.0000,0.0013,0.0009,0.3294
417109,1.0000,0.0007,0.0003,0.0000,0.0020,0.0010,0.3296
417442,1.0000,0.0007,0.0003,0.0000,0.0018,0.0010,0.3294
417776,1.0000,0.0007,0.0004,0.0000,0.0016,0.0008,0.3290
418109,1.0000,0.0007,0.0003,0.0000,0.0019,0.0010,0.3293
418442,1.0000,0.0007,0.0003,0.0000,0.0016,0.0008,0.3290
418776,1.0000,0.0007,0.0003,0.0000,0.0018,0.0006,0.3295
419109,1.0000,0.0007,0.0004,0.0000,0.0022,0.0011,0.3294
419442,1.0000,0.0007,0.0004,0.0000,0.0014,0.0011,0.3293
419776,1.0000,0.0007,0.0003,0.0000,0.0014,0.0014,0.3298
420109,1.0000,0.0007,0.0004,0.0000,0.0014,0.0008,0.3295
420442,1.0000,0.0007,0.0003,0.0000,0.0021,0.0010,0.3293
420776,1.0000,0.0007,0.0004,0.0000,0.0017,0.0010,0.3289
421109,1.0000,0.0007,0.0003,0.0001,0.0013,0.0015,0.3290
421442,1.0000,0.0007,0.0004,0.0000,0.0017,0.0015,0.3287
421776,1.0000,0.0007,0.0004,0.0000,0.0018,0.0009,0.3289
422109,1.0000,0.0007,0.0004,0.0000,0.0019,0.0007,0.3291
422442,1.0000,0.0007,0.0003,0.0000,0.0013,0.0009,0.3290
422776,1.0000,0.0007,0.0004,0.0000,0.0018,0.0013,0.3293
423109,1.0000,0.0007,0.0003,0.0000,0.0013,0.0010,0.3293
423442,1.0000,0.0008,0.0004,0.0001,0.0014,0.0011,0.3293
423776,1.0000,0.0007,0.0004,0.0000,0.0020,0.0008,0.3293
424109,1.0000,0.0008,0.0004,0.0000,0.0017,0.0008,0.3292
424442,1.0000,0.0007,0.0004,0.0000,0.0015,0.0012,0.3292
424776,1.0000,0.0007,0.0004,0.0000,0.0019,0.0009,0.3294
425109,1.0000,0.0007,0.0003,0.0000,0.0021,0.0008,0.3288
425442,1.0000,0.0007,0.0003,0.0000,0.0018,0.0009,0.3295
425776,1.0000,0.0007,0.0004,0.0000,0.0011,0.0010,0.3293
426109,1.0000,0.0007,0.0004,0.0000,0.0016,0.0014,0.3290
426443,1.0000,0.0007,0.0004,0.0000,0.0018,0.0012,0.3299
426776,1.0000,0.0007,0.0004,0.0000,0.0037,0.0014,0.3292
427109,1.0000,0.0007,0.0004,0.0000,-0.0002,0.0013,0.3291
427443
